customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,Churn,gender_Female,gender_Male,InternetService_DSL,InternetService_Fiber optic,InternetService_No internet service,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
9504-DSHWM,0,0,0,20,1,1,1,0,0,1,0,0,0,59.2,False,0,1,1,0,0,1,0,0,1,0,0,0
5035-BVCXS,0,0,0,11,1,0,0,1,0,0,0,0,1,75.9,False,0,1,0,1,0,1,0,0,0,0,0,1
6267-DCFFZ,1,1,0,30,1,1,0,1,0,0,1,0,1,90.05,False,1,0,0,1,0,1,0,0,0,0,1,0
3533-UVMOM,0,1,0,68,1,0,1,1,1,0,0,1,0,70.95,False,0,1,1,0,0,0,0,1,1,0,0,0
2439-LYPMQ,1,1,0,38,1,1,0,1,1,0,1,1,1,102.6,False,0,1,0,1,0,1,0,0,0,0,1,0
4248-QPAVC,1,1,0,17,1,1,1,0,1,0,0,0,1,85.35,True,1,0,0,1,0,1,0,0,1,0,0,0
1899-VXWXM,0,0,0,48,1,1,0,1,1,0,1,1,1,106.1,True,0,1,0,1,0,0,1,0,0,1,0,0
1478-VPOAD,0,0,0,1,1,0,0,0,0,0,0,0,0,43.8,False,1,0,1,0,0,1,0,0,0,0,1,0
9995-HOTOH,0,1,1,63,0,0,1,1,1,0,1,1,0,59.0,False,0,1,1,0,0,0,0,1,0,0,1,0
2988-PLAHS,0,0,0,3,1,0,0,0,1,0,1,1,1,69.95,False,1,0,1,0,0,0,1,0,0,0,1,0
1371-OJCEK,0,0,0,48,1,1,0,0,0,0,0,0,0,24.35,False,1,0,0,0,1,0,1,0,1,0,0,0
4999-IEZLT,0,0,0,66,0,0,0,0,0,1,0,0,0,29.45,False,0,1,1,0,0,0,1,0,0,1,0,0
8883-ANODQ,0,1,1,68,1,1,0,1,1,0,0,0,1,84.4,False,1,0,0,1,0,0,0,1,0,1,0,0
4690-LLKUA,1,0,0,17,1,0,0,0,0,0,0,0,1,45.05,True,0,1,1,0,0,1,0,0,0,0,1,0
2351-RRBUE,0,1,1,7,1,0,0,0,0,0,0,0,0,20.65,False,1,0,0,0,1,0,1,0,0,0,0,1
5980-BDHPY,0,1,0,72,1,1,1,1,1,1,1,1,1,87.1,False,0,1,1,0,0,0,0,1,1,0,0,0
1498-DQNRX,0,1,0,29,1,0,0,0,0,0,0,0,0,19.85,False,1,0,0,0,1,1,0,0,0,0,0,1
9469-WEJBT,0,1,0,37,1,0,0,0,1,1,0,1,1,90.35,False,0,1,0,1,0,1,0,0,0,0,1,0
3331-HQDTW,0,0,0,34,1,1,1,1,1,0,1,1,1,109.8,True,1,0,0,1,0,1,0,0,0,0,0,1
9490-DFPMD,1,0,0,42,1,1,0,0,0,0,1,0,1,84.65,True,1,0,0,1,0,1,0,0,0,0,1,0
2581-VKIRT,0,1,1,59,1,1,1,1,0,1,0,0,0,65.5,False,1,0,1,0,0,0,1,0,0,0,0,1
5442-XSDCW,0,1,1,11,1,0,0,0,0,0,1,0,1,79.5,True,0,1,0,1,0,1,0,0,1,0,0,0
7426-WEIJX,1,1,1,60,1,1,1,0,0,0,0,0,1,80.95,False,0,1,0,1,0,1,0,0,0,0,1,0
2851-MMUTZ,0,0,0,27,1,0,0,1,0,1,0,0,1,56.15,False,1,0,1,0,0,1,0,0,0,0,0,1
3049-NDXFL,0,0,0,1,1,1,0,0,0,0,0,1,0,85.8,True,1,0,0,1,0,1,0,0,0,0,0,1
8580-AECUZ,1,0,0,1,1,0,0,0,0,0,1,0,1,79.1,True,0,1,0,1,0,1,0,0,0,0,1,0
3307-TLCUD,0,1,0,17,0,0,1,0,1,0,0,0,0,34.4,False,0,1,1,0,0,1,0,0,0,0,0,1
6625-FLENO,0,1,0,58,1,0,0,0,0,0,0,0,0,20.75,False,0,1,0,0,1,0,0,1,0,0,0,1
2967-MXRAV,0,1,1,1,1,0,0,0,0,0,0,0,0,18.8,False,0,1,0,0,1,0,1,0,0,0,0,1
7963-GQRMY,0,1,1,3,1,0,0,0,0,0,0,0,0,44.3,True,1,0,1,0,0,1,0,0,0,0,0,1
8189-HBVRW,0,0,0,53,1,1,1,1,1,0,0,0,0,90.8,False,1,0,0,1,0,1,0,0,0,0,1,0
4163-KIUHY,0,0,0,35,1,1,0,0,0,0,0,0,1,25.6,False,0,1,0,0,1,1,0,0,0,0,1,0
1228-FZFRV,0,1,1,50,1,1,1,0,1,0,1,1,0,105.95,True,0,1,0,1,0,1,0,0,0,1,0,0
3500-NSDOA,0,1,1,68,1,1,0,1,0,1,0,1,0,70.8,False,0,1,1,0,0,0,0,1,0,1,0,0
1171-TYKUR,0,1,0,47,1,1,0,0,0,0,0,0,0,25.4,False,0,1,0,0,1,1,0,0,0,0,1,0
3761-FLYZI,1,1,0,65,1,1,0,1,1,0,1,1,1,108.8,False,1,0,0,1,0,1,0,0,1,0,0,0
2058-DCJBE,0,0,0,5,1,0,0,0,0,0,0,0,1,69.75,True,0,1,0,1,0,1,0,0,0,0,1,0
5364-XYIRR,0,1,0,51,1,1,0,0,0,0,1,1,1,94.65,True,0,1,0,1,0,1,0,0,0,0,1,0
4829-AUOAX,0,0,0,46,1,1,0,0,0,0,1,1,0,96.05,True,1,0,0,1,0,1,0,0,1,0,0,0
1219-NNDDO,0,0,0,9,1,1,0,0,0,0,0,0,1,76.85,False,1,0,0,1,0,1,0,0,0,0,1,0
8388-DMKAE,0,0,0,8,1,0,0,0,0,0,0,0,0,20.25,False,1,0,0,0,1,0,0,1,0,0,0,1
4403-BWPAY,0,0,0,14,1,1,0,0,0,0,0,0,1,24.8,False,0,1,0,0,1,0,1,0,0,1,0,0
9659-QEQSY,0,0,0,45,1,1,1,1,1,1,1,1,1,115.65,False,1,0,0,1,0,1,0,0,0,0,1,0
5405-ZMYXQ,0,0,0,8,1,1,0,0,0,0,0,0,1,74.6,False,1,0,0,1,0,1,0,0,0,1,0,0
5047-LHVLY,1,0,1,1,1,0,0,0,1,0,0,0,1,50.15,True,0,1,1,0,0,1,0,0,0,0,0,1
1442-OKRJE,0,1,1,66,1,0,1,1,1,0,1,1,1,103.15,False,0,1,0,1,0,0,1,0,1,0,0,0
4737-AQCPU,0,1,1,72,1,1,1,1,1,1,0,0,0,72.1,False,0,1,1,0,0,0,0,1,0,1,0,0
9158-VCTQB,0,1,0,41,1,1,1,1,1,1,1,1,1,113.6,True,1,0,0,1,0,1,0,0,1,0,0,0
2808-CHTDM,0,1,1,23,1,1,0,0,0,0,0,0,0,25.1,False,1,0,0,0,1,0,0,1,0,0,0,1
6311-UEUME,0,0,0,29,1,0,0,0,0,0,1,0,1,78.9,True,1,0,0,1,0,1,0,0,0,0,1,0
0793-TWELN,0,0,0,4,1,1,1,0,0,0,0,0,1,80.15,False,1,0,0,1,0,1,0,0,0,0,1,0
3283-WCWXT,0,1,1,6,1,1,0,0,0,0,0,0,0,25.4,False,0,1,0,0,1,0,0,1,0,0,0,1
1060-ENTOF,1,1,0,67,1,1,1,1,1,1,0,1,1,105.4,False,1,0,0,1,0,0,1,0,0,1,0,0
0999-QXNSA,1,0,1,7,1,0,0,0,0,0,0,0,1,45.75,False,0,1,1,0,0,1,0,0,0,0,0,1
5451-MHQOF,0,1,1,56,1,1,0,0,0,0,0,0,1,24.45,False,0,1,0,0,1,0,1,0,0,0,0,1
4836-WNFNO,0,1,0,72,1,1,0,0,0,0,0,0,0,25.0,False,1,0,0,0,1,0,0,1,0,1,0,0
9225-BZLNZ,0,1,0,72,1,1,1,1,1,0,1,1,1,85.25,False,0,1,1,0,0,0,0,1,0,0,1,0
0354-VXMJC,0,1,1,23,1,0,0,0,0,0,0,0,0,19.6,False,0,1,0,0,1,0,0,1,0,1,0,0
4422-QVIJA,0,0,1,35,1,1,0,0,0,0,0,0,0,50.15,False,1,0,1,0,0,1,0,0,0,0,0,1
9365-SRSZE,1,1,0,27,1,0,0,0,0,0,0,0,1,70.55,False,0,1,0,1,0,1,0,0,0,0,1,0
6839-ITVZJ,0,1,1,26,1,1,0,1,0,1,0,0,1,60.05,True,1,0,1,0,0,1,0,0,0,0,1,0
8332-OSJDW,0,1,1,12,1,1,0,0,0,0,0,0,0,26.4,False,0,1,0,0,1,0,1,0,0,0,0,1
4735-BJKOU,0,0,0,40,1,0,0,0,0,0,0,0,0,20.15,False,1,0,0,0,1,0,0,1,0,0,0,1
0274-JKUJR,0,1,1,7,0,0,1,1,1,0,1,1,0,58.85,False,0,1,1,0,0,1,0,0,0,0,0,1
5740-YHGTW,0,1,1,70,1,1,1,1,0,0,1,0,1,97.55,False,0,1,0,1,0,1,0,0,0,1,0,0
8917-SZTTJ,0,1,1,60,1,0,0,0,0,0,0,0,0,19.65,False,0,1,0,0,1,0,0,1,0,1,0,0
1696-MZVAU,0,1,1,39,0,0,0,0,0,0,0,0,1,25.25,False,0,1,1,0,0,0,1,0,0,1,0,0
7359-WWYJV,0,1,0,72,1,1,1,1,1,1,1,1,0,114.45,False,0,1,0,1,0,0,0,1,0,1,0,0
0375-HVGXO,0,0,0,1,0,0,0,0,0,0,1,0,1,34.7,True,1,0,1,0,0,1,0,0,0,0,1,0
4906-ZHGPK,0,1,1,54,1,1,0,1,0,1,1,0,1,70.7,False,0,1,1,0,0,0,1,0,0,0,1,0
8593-WHYHV,0,0,0,3,1,1,0,0,0,0,0,1,1,85.3,True,0,1,0,1,0,1,0,0,0,0,1,0
3795-GWTRD,0,1,1,63,1,0,1,1,1,1,1,0,0,75.55,False,1,0,1,0,0,0,0,1,0,1,0,0
1298-PHBTI,0,1,1,71,1,1,0,1,0,1,0,0,1,84.8,False,0,1,0,1,0,0,0,1,0,0,1,0
6223-DHJGV,0,0,0,42,1,0,0,0,0,0,0,0,1,20.65,False,1,0,0,0,1,0,1,0,0,0,0,1
6961-MJKBO,0,0,0,47,1,0,0,0,0,0,0,0,0,20.45,False,0,1,0,0,1,0,0,1,1,0,0,0
6097-EQISJ,0,1,1,66,1,1,0,1,1,0,1,1,1,102.45,True,1,0,0,1,0,0,1,0,0,1,0,0
4423-YLHDV,0,1,0,21,1,1,1,0,1,0,1,1,1,104.4,True,1,0,0,1,0,1,0,0,1,0,0,0
8158-WPEZG,0,0,0,11,0,0,0,1,0,1,0,0,1,35.65,False,0,1,1,0,0,1,0,0,0,0,1,0
0107-YHINA,0,0,1,1,1,1,0,0,1,0,1,1,1,99.75,True,0,1,0,1,0,1,0,0,0,0,1,0
4918-FYJNT,1,1,0,55,1,1,0,1,1,1,0,0,0,90.45,False,1,0,0,1,0,1,0,0,0,0,1,0
0727-BNRLG,0,0,0,69,1,1,0,1,1,1,1,0,1,97.65,False,0,1,0,1,0,0,0,1,0,1,0,0
4854-CIDCF,1,0,0,3,1,0,0,0,1,0,0,0,0,73.85,False,1,0,0,1,0,1,0,0,0,0,1,0
8640-SDGKB,0,0,0,4,1,0,0,0,1,1,1,1,1,74.4,True,0,1,1,0,0,1,0,0,0,0,1,0
3280-MRDOF,1,0,0,30,1,1,0,0,1,1,1,0,1,69.1,False,0,1,1,0,0,0,0,1,0,1,0,0
6435-SRWBJ,0,0,0,5,1,1,0,0,1,1,0,0,1,82.75,False,1,0,0,1,0,1,0,0,0,0,1,0
9964-WBQDJ,0,1,0,71,1,1,0,0,0,0,0,0,1,24.4,False,1,0,0,0,1,0,0,1,0,1,0,0
6303-KFWSL,0,0,0,29,1,1,0,1,0,0,0,0,1,55.25,False,1,0,1,0,0,0,1,0,0,0,1,0
1702-CCFNJ,0,1,0,52,1,1,0,1,0,1,0,0,0,61.35,False,0,1,1,0,0,1,0,0,1,0,0,0
8932-CZHRQ,0,0,0,68,1,1,1,1,1,0,0,1,0,76.75,False,0,1,1,0,0,0,1,0,0,1,0,0
0386-CWRGM,0,1,1,46,1,0,0,0,0,0,0,0,0,19.4,False,1,0,0,0,1,0,0,1,0,0,0,1
5515-RUGKN,0,0,0,8,1,0,0,0,0,0,0,1,1,54.75,False,0,1,1,0,0,1,0,0,0,1,0,0
0404-AHASP,0,1,0,72,1,0,0,0,0,0,0,0,0,19.7,False,0,1,0,0,1,0,0,1,0,1,0,0
7279-NMVJC,0,0,0,17,1,0,0,0,0,0,0,0,0,19.9,False,1,0,0,0,1,0,1,0,1,0,0,0
2081-VEYEH,0,0,0,3,1,0,0,1,1,1,1,1,1,107.95,False,0,1,0,1,0,1,0,0,0,0,1,0
6407-UTSLV,1,0,0,2,1,0,0,1,0,0,1,0,1,83.8,False,1,0,0,1,0,1,0,0,1,0,0,0
4116-TZAQJ,0,0,0,9,1,0,1,0,0,0,0,0,1,74.25,True,1,0,0,1,0,1,0,0,0,1,0,0
9060-HJJRW,0,0,0,51,0,0,0,1,1,0,1,1,1,56.4,False,1,0,1,0,0,0,1,0,0,1,0,0
2587-YNLES,0,1,1,6,1,0,0,0,0,0,0,0,0,20.1,False,1,0,0,0,1,0,0,1,0,0,0,1
7398-SKNQZ,0,1,0,3,1,1,0,0,0,0,1,1,0,94.9,False,1,0,0,1,0,1,0,0,0,0,1,0
5935-FCCNB,1,0,0,17,1,1,0,0,0,0,1,1,1,94.2,False,1,0,0,1,0,1,0,0,0,0,1,0
1958-RNRKS,0,1,0,30,1,1,0,0,0,0,0,0,0,49.9,False,0,1,1,0,0,1,0,0,0,0,1,0
5136-RGMZO,0,0,0,31,1,1,0,1,0,1,1,0,1,71.05,False,0,1,1,0,0,1,0,0,0,0,1,0
8345-MVDYC,0,0,0,45,1,0,1,0,1,1,1,1,0,81.65,False,1,0,1,0,0,0,0,1,1,0,0,0
8226-BXGES,0,1,0,64,1,1,1,1,1,0,0,0,0,89.45,False,0,1,0,1,0,0,1,0,1,0,0,0
3877-JRJIP,0,0,0,1,1,1,0,0,0,0,1,0,1,59.85,True,0,1,1,0,0,1,0,0,0,0,1,0
8375-DKEBR,1,0,0,1,1,0,0,0,0,0,0,0,1,69.6,True,1,0,0,1,0,1,0,0,0,0,1,0
9705-IOVQQ,1,1,1,61,1,1,0,1,0,0,1,1,0,99.0,False,0,1,0,1,0,0,1,0,0,0,1,0
1015-OWJKI,0,0,0,1,1,0,0,0,0,0,0,0,0,19.05,False,0,1,0,0,1,1,0,0,0,0,0,1
7511-YMXVQ,0,0,0,9,0,0,0,0,0,0,1,1,1,45.4,True,0,1,1,0,0,1,0,0,0,0,1,0
2040-XBAVJ,0,1,1,72,1,1,1,1,1,1,1,1,0,114.45,False,0,1,0,1,0,0,0,1,1,0,0,0
7551-JOHTI,0,0,0,1,1,0,0,0,0,0,0,0,0,19.5,True,1,0,0,0,1,1,0,0,0,0,0,1
8887-IPQNC,0,1,0,7,1,0,0,0,0,0,0,0,1,44.25,False,1,0,1,0,0,1,0,0,0,0,0,1
8646-JCOMS,0,1,0,66,1,1,0,1,1,1,0,0,1,90.55,False,1,0,0,1,0,0,1,0,1,0,0,0
9804-ICWBG,0,0,0,1,1,0,0,0,0,0,0,0,1,69.9,True,0,1,0,1,0,1,0,0,0,0,1,0
1222-KJNZD,0,1,1,40,1,0,0,0,0,0,0,0,1,20.4,False,0,1,0,0,1,1,0,0,1,0,0,0
0106-GHRQR,0,0,0,16,1,1,0,1,1,0,0,1,1,71.4,False,0,1,1,0,0,1,0,0,1,0,0,0
5318-IXUZF,0,0,0,2,1,0,0,1,0,0,1,0,1,87.15,True,1,0,0,1,0,1,0,0,1,0,0,0
3768-VHXQO,0,1,0,67,1,1,0,0,0,0,0,0,0,24.85,False,0,1,0,0,1,0,0,1,0,1,0,0
8952-WCVCD,0,1,0,41,1,0,1,1,1,0,1,1,1,104.45,False,1,0,0,1,0,0,1,0,1,0,0,0
2418-TPEUN,0,1,1,56,1,0,0,0,0,0,0,0,1,19.8,False,1,0,0,0,1,0,0,1,0,1,0,0
3963-RYFNS,0,0,0,72,1,1,1,1,1,1,1,1,1,116.45,False,1,0,0,1,0,0,0,1,1,0,0,0
3198-VELRD,0,1,1,3,1,1,0,0,0,0,0,1,1,84.75,True,1,0,0,1,0,1,0,0,1,0,0,0
8540-ZQGEA,0,1,0,54,1,0,0,0,0,0,0,0,0,20.05,False,1,0,0,0,1,0,0,1,0,1,0,0
1320-REHCS,1,0,0,52,1,1,0,1,1,1,1,1,1,110.75,False,0,1,0,1,0,1,0,0,0,0,1,0
4137-JOPHL,0,0,0,50,1,0,0,0,1,1,0,1,1,89.7,False,1,0,0,1,0,0,0,1,1,0,0,0
9436-ZBZCT,0,0,0,14,1,1,0,0,0,1,1,0,1,89.95,True,0,1,0,1,0,1,0,0,0,0,1,0
7801-CEDNV,0,1,0,27,1,0,1,0,0,0,0,0,0,48.7,False,0,1,1,0,0,0,1,0,0,1,0,0
2057-BOYKM,1,1,0,72,1,1,1,1,1,1,0,0,1,96.6,False,1,0,0,1,0,0,0,1,1,0,0,0
3658-QQJYD,0,0,0,62,1,0,1,1,0,0,1,1,1,74.3,False,0,1,1,0,0,0,1,0,0,1,0,0
1803-BGNBD,0,0,0,12,1,0,0,1,0,1,0,0,1,54.3,False,1,0,1,0,0,1,0,0,0,0,1,0
0134-XWXCE,1,0,0,44,1,0,0,0,1,1,1,1,0,74.85,False,1,0,1,0,0,0,1,0,1,0,0,0
6950-TWMYB,0,1,1,54,1,0,0,1,0,1,0,0,1,79.95,False,0,1,0,1,0,0,0,1,1,0,0,0
5848-FHRFC,0,0,0,68,1,0,0,0,0,0,0,0,0,20.05,False,1,0,0,0,1,0,0,1,1,0,0,0
2243-FNMMI,0,0,0,20,1,0,0,0,0,0,0,0,0,19.4,False,0,1,0,0,1,1,0,0,0,0,0,1
2511-MORQY,0,1,1,50,1,1,0,0,1,0,0,0,0,54.9,False,0,1,1,0,0,0,1,0,1,0,0,0
5356-KZCKT,0,0,0,58,1,1,0,0,0,0,0,0,1,24.45,False,0,1,0,0,1,0,0,1,0,1,0,0
9470-XCCEM,0,1,1,35,1,1,0,1,0,0,1,0,1,89.65,False,0,1,0,1,0,1,0,0,1,0,0,0
6519-CFDBX,0,0,0,2,1,0,0,0,0,0,0,0,1,45.4,False,1,0,1,0,0,1,0,0,0,0,1,0
3902-MIVLE,0,1,1,63,1,1,1,0,1,1,0,1,0,75.7,False,0,1,1,0,0,0,0,1,0,0,0,1
0409-WTMPL,0,1,0,58,1,1,1,1,1,0,1,1,1,110.65,False,1,0,0,1,0,0,1,0,0,1,0,0
8763-KIAFH,0,1,1,27,1,0,0,0,0,0,0,0,1,20.55,False,1,0,0,0,1,0,1,0,0,0,0,1
3669-WHAFY,0,1,0,71,1,1,1,1,1,1,1,1,1,115.15,False,1,0,0,1,0,0,0,1,0,1,0,0
3055-VTCGS,0,0,0,63,1,0,0,0,1,0,0,1,0,58.55,False,1,0,1,0,0,0,1,0,0,1,0,0
3144-KMTWZ,0,1,0,71,1,1,0,1,1,0,0,1,1,93.25,False,0,1,0,1,0,1,0,0,1,0,0,0
7279-BUYWN,1,0,0,41,1,1,1,1,1,0,1,1,1,113.2,True,1,0,0,1,0,1,0,0,0,0,1,0
7156-MHUGY,1,0,0,13,1,0,0,0,0,0,1,1,1,90.5,True,0,1,0,1,0,1,0,0,0,0,1,0
7198-GLXTC,0,0,0,2,1,0,0,0,0,0,1,0,0,79.0,True,0,1,0,1,0,1,0,0,0,0,1,0
2007-QVGAW,0,1,1,68,1,0,0,0,0,0,0,0,1,19.35,False,1,0,0,0,1,0,0,1,1,0,0,0
5207-PLSTK,0,1,1,1,1,0,1,0,0,0,0,0,1,48.75,False,0,1,1,0,0,1,0,0,0,0,0,1
2307-FYNNL,1,0,0,65,1,1,1,0,1,1,1,1,1,109.05,False,0,1,0,1,0,0,0,1,0,0,1,0
5605-XNWEN,1,1,0,72,1,1,0,0,0,0,0,0,1,25.0,False,0,1,0,0,1,0,0,1,1,0,0,0
2155-AMQRX,0,0,0,28,1,1,0,0,0,1,0,0,1,54.9,False,1,0,1,0,0,1,0,0,0,1,0,0
6181-AXXYF,0,1,1,72,1,1,0,0,0,0,0,0,0,24.75,False,0,1,0,0,1,0,0,1,0,1,0,0
5091-HFAZW,0,0,0,2,1,0,1,1,0,0,1,0,1,91.15,False,1,0,0,1,0,1,0,0,0,0,1,0
0516-VRYBW,0,0,1,18,1,0,0,0,0,0,0,0,0,20.15,True,1,0,0,0,1,0,1,0,1,0,0,0
2519-LBNQL,1,1,0,60,1,1,0,1,1,0,1,1,1,104.35,False,0,1,0,1,0,0,1,0,0,0,1,0
8623-ULFNQ,1,0,0,26,1,1,0,0,0,1,0,1,1,66.05,False,1,0,1,0,0,1,0,0,0,0,1,0
8380-PEFPE,0,0,1,1,1,0,0,0,0,0,0,0,1,71.65,True,0,1,0,1,0,1,0,0,0,0,1,0
5687-DKDTV,0,0,0,4,1,0,0,0,0,0,0,0,0,20.35,True,1,0,0,0,1,1,0,0,0,0,0,1
1568-LJSZU,0,1,1,68,1,1,1,1,1,1,1,1,1,92.2,False,0,1,1,0,0,0,0,1,0,1,0,0
7530-HDYDS,0,0,0,38,1,0,0,1,1,1,0,0,1,84.25,True,1,0,0,1,0,1,0,0,0,1,0,0
7789-HKSBS,1,1,0,42,1,1,1,0,1,0,1,1,1,105.2,False,1,0,0,1,0,0,1,0,1,0,0,0
7416-CKTEP,0,1,0,57,1,0,0,0,0,0,0,0,1,19.6,False,1,0,0,0,1,0,0,1,1,0,0,0
2586-CWXVV,0,1,0,54,0,0,0,1,0,0,0,0,0,30.4,False,0,1,1,0,0,1,0,0,0,0,1,0
3096-IZETN,0,0,0,12,1,0,0,0,0,0,0,1,0,78.1,True,1,0,0,1,0,1,0,0,1,0,0,0
2348-KCJLT,0,1,0,44,1,0,1,1,1,0,0,0,1,61.5,False,1,0,1,0,0,0,1,0,0,0,0,1
8401-EMUWF,0,1,1,42,1,1,1,1,0,0,1,0,1,69.4,False,0,1,1,0,0,1,0,0,1,0,0,0
4193-IBKSW,0,1,1,72,1,1,0,0,0,0,0,0,0,24.75,False,0,1,0,0,1,0,0,1,1,0,0,0
5377-NDTOU,0,1,1,71,1,1,1,1,1,1,1,1,0,91.05,False,1,0,1,0,0,0,0,1,0,0,0,1
5922-ABDVO,0,1,0,19,1,1,0,0,1,0,0,1,0,89.65,True,1,0,0,1,0,1,0,0,0,0,0,1
2474-LCNUE,0,1,0,23,1,1,0,0,0,1,1,1,1,73.65,False,1,0,1,0,0,1,0,0,0,1,0,0
0839-QNXME,0,0,0,30,1,0,0,0,0,0,0,0,0,19.4,False,1,0,0,0,1,0,0,1,0,1,0,0
3506-OVLKD,0,0,0,35,1,1,0,0,0,0,0,0,0,26.2,False,0,1,0,0,1,0,1,0,1,0,0,0
9172-ANCRX,0,0,0,10,1,1,1,0,0,0,1,1,1,98.7,True,1,0,0,1,0,1,0,0,0,0,1,0
6650-VJONK,0,0,0,1,1,0,0,0,0,0,0,0,1,43.85,False,0,1,1,0,0,1,0,0,1,0,0,0
2178-PMGCJ,0,0,0,22,1,0,0,0,0,0,0,0,1,69.7,False,0,1,0,1,0,1,0,0,0,0,0,1
7492-TAFJD,0,1,1,7,0,0,1,1,1,0,0,0,0,38.55,False,0,1,1,0,0,0,0,1,0,0,0,1
2773-MADBQ,0,0,0,36,0,0,1,1,1,1,0,1,1,53.1,False,1,0,1,0,0,0,0,1,0,0,0,1
6016-LVTJQ,0,1,1,34,1,0,0,0,0,0,0,0,0,20.65,False,1,0,0,0,1,1,0,0,0,0,0,1
7860-KSUGX,0,1,1,72,1,1,1,1,1,0,0,0,0,64.45,False,0,1,1,0,0,0,0,1,0,1,0,0
8966-KZXXA,0,1,1,36,1,1,0,0,0,0,0,0,0,25.1,False,0,1,0,0,1,0,0,1,0,1,0,0
6910-HADCM,0,0,0,1,1,0,0,0,1,0,0,0,0,76.35,True,1,0,0,1,0,1,0,0,0,0,1,0
4816-LXZYW,0,0,0,23,1,1,0,1,0,0,0,0,1,79.15,True,1,0,0,1,0,1,0,0,0,0,1,0
9606-PBKBQ,1,1,0,32,1,1,0,0,0,0,0,1,1,85.0,True,0,1,0,1,0,1,0,0,0,0,1,0
5149-QYTTU,0,1,1,71,1,1,1,1,1,1,0,0,1,95.15,False,1,0,0,1,0,0,1,0,0,1,0,0
2070-XYMFH,1,0,0,23,1,1,0,0,1,0,0,0,1,79.35,False,1,0,0,1,0,1,0,0,0,0,0,1
2085-BOJKI,0,1,0,17,1,0,0,0,1,0,1,1,1,96.65,False,0,1,0,1,0,0,1,0,1,0,0,0
0817-HSUSE,0,0,0,1,1,0,0,0,1,1,1,1,1,75.5,False,0,1,1,0,0,1,0,0,0,0,1,0
5442-PPTJY,0,1,1,12,1,0,0,0,0,0,0,0,0,19.7,False,0,1,0,0,1,0,0,1,0,0,0,1
1927-QEWMY,0,1,0,72,1,0,0,0,0,0,0,0,0,20.5,False,1,0,0,0,1,0,0,1,0,1,0,0
1663-MHLHE,0,0,0,1,1,0,0,0,0,0,0,0,0,19.2,False,0,1,0,0,1,1,0,0,0,0,0,1
5663-QBGIS,1,1,0,72,1,1,0,1,0,0,1,1,0,98.35,False,0,1,0,1,0,0,0,1,1,0,0,0
4450-MDZFX,0,1,1,60,1,1,0,0,0,0,0,0,0,74.35,False,0,1,0,1,0,1,0,0,1,0,0,0
6701-DHKWQ,0,1,1,61,0,0,0,1,1,1,1,0,0,51.35,False,1,0,1,0,0,0,0,1,0,1,0,0
7554-AKDQF,0,1,0,6,1,0,0,0,0,0,0,0,0,45.65,False,1,0,1,0,0,1,0,0,0,0,0,1
3536-IQCTX,1,1,0,32,1,1,0,0,0,0,0,1,0,85.3,True,0,1,0,1,0,1,0,0,0,0,1,0
4911-BANWH,0,0,1,31,1,1,0,0,0,0,1,0,1,86.55,True,1,0,0,1,0,1,0,0,0,1,0,0
8496-EJAUI,0,0,0,19,1,0,0,1,0,0,0,0,1,73.85,True,0,1,0,1,0,1,0,0,0,1,0,0
0794-YVSGE,0,1,1,72,1,0,0,0,0,0,0,0,0,20.3,False,0,1,0,0,1,0,0,1,1,0,0,0
5423-BHIXO,0,0,0,32,1,1,0,1,0,0,0,0,1,54.2,False,1,0,1,0,0,1,0,0,0,0,1,0
6908-VVYHM,0,1,0,65,1,1,0,1,0,0,0,1,1,90.65,False,0,1,0,1,0,1,0,0,0,0,1,0
2959-EEXWB,0,1,1,45,0,0,1,0,0,0,1,1,1,50.9,False,1,0,1,0,0,1,0,0,1,0,0,0
1839-UMACK,0,0,0,42,1,1,0,0,0,0,0,0,0,25.05,False,0,1,0,0,1,0,1,0,0,0,1,0
3030-YDNRM,0,0,0,8,1,1,0,0,0,0,0,0,1,74.85,False,0,1,0,1,0,1,0,0,0,0,1,0
7321-KKSDU,0,0,1,32,1,0,0,0,0,0,0,0,0,20.5,False,0,1,0,0,1,0,0,1,0,0,0,1
3402-XRIUO,1,1,0,22,1,1,1,1,0,1,0,0,1,63.55,False,1,0,1,0,0,1,0,0,0,0,0,1
3132-TVFDZ,1,1,0,57,0,0,0,0,0,0,1,1,1,44.85,True,0,1,1,0,0,1,0,0,0,0,1,0
8286-AFUYI,0,0,0,1,1,0,1,0,0,0,0,0,0,47.95,False,0,1,1,0,0,1,0,0,0,0,1,0
8080-DDEMJ,1,0,0,1,1,0,0,0,0,0,0,0,0,45.1,True,0,1,1,0,0,1,0,0,0,0,1,0
8356-WUAOJ,0,1,0,1,1,0,0,0,0,0,0,0,1,45.0,False,1,0,1,0,0,1,0,0,0,0,1,0
6365-MTGZX,0,0,0,24,1,0,0,0,0,1,1,1,1,96.0,True,0,1,0,1,0,1,0,0,0,0,1,0
